InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsCancellation,IsReturn,InvalidQuantity,InvalidPrice,MissingCustomer,MissingDescription,IsDuplicate
C550475,21231,SWEETHEART CERAMIC TRINKET BOX,-5,2011-04-18 13:59:00,1.06,13798,United Kingdom,True,True,True,False,False,False,False
C550475,21232,STRAWBERRY CERAMIC TRINKET BOX,-14,2011-04-18 13:59:00,1.06,13798,United Kingdom,True,True,True,False,False,False,False
C550475,85099B,JUMBO BAG RED RETROSPOT,-4,2011-04-18 13:59:00,1.79,13798,United Kingdom,True,True,True,False,False,False,False
C550475,20711,JUMBO BAG TOYS,-2,2011-04-18 13:59:00,1.79,13798,United Kingdom,True,True,True,False,False,False,False
C550475,21181,PLEASE ONE PERSON METAL SIGN,-1,2011-04-18 13:59:00,1.85,13798,United Kingdom,True,True,True,False,False,False,False
C550475,85152,HAND OVER THE CHOCOLATE   SIGN,-2,2011-04-18 13:59:00,1.85,13798,United Kingdom,True,True,True,False,False,False,False
C550475,21166,COOK WITH WINE METAL SIGN,-1,2011-04-18 13:59:00,1.85,13798,United Kingdom,True,True,True,False,False,False,False
C550475,21175,GIN + TONIC DIET METAL SIGN,-1,2011-04-18 13:59:00,2.08,13798,United Kingdom,True,True,True,False,False,False,False
C550475,21169,YOU'RE CONFUSING ME METAL SIGN,-1,2011-04-18 13:59:00,1.45,13798,United Kingdom,True,True,True,False,False,False,False
C550475,21163,DO NOT TOUCH MY STUFF DOOR HANGER,-1,2011-04-18 13:59:00,1.25,13798,United Kingdom,True,True,True,False,False,False,False
C550475,20718,RED RETROSPOT SHOPPER BAG,-1,2011-04-18 13:59:00,1.06,13798,United Kingdom,True,True,True,False,False,False,False
C550475,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,-1,2011-04-18 13:59:00,1.79,13798,United Kingdom,True,True,True,False,False,False,False
C550475,35924,HANGING FAIRY CAKE DECORATION,-6,2011-04-18 13:59:00,1.69,13798,United Kingdom,True,True,True,False,False,False,False
C550475,20724,RED RETROSPOT CHARLOTTE BAG,-1,2011-04-18 13:59:00,0.72,13798,United Kingdom,True,True,True,False,False,False,False
C550475,20723,STRAWBERRY CHARLOTTE BAG,-3,2011-04-18 13:59:00,0.72,13798,United Kingdom,True,True,True,False,False,False,False
C550475,82583,HOT BATHS METAL SIGN,-2,2011-04-18 13:59:00,1.85,13798,United Kingdom,True,True,True,False,False,False,False
C550475,82581,TOILET METAL SIGN,-2,2011-04-18 13:59:00,0.42,13798,United Kingdom,True,True,True,False,False,False,False
C550475,37450,CERAMIC CAKE BOWL + HANGING CAKES,-2,2011-04-18 13:59:00,2.55,13798,United Kingdom,True,True,True,False,False,False,False
C550475,22064,PINK DOUGHNUT TRINKET POT,-3,2011-04-18 13:59:00,1.45,13798,United Kingdom,True,True,True,False,False,False,False
C550475,37446,MINI CAKE STAND WITH HANGING CAKES,-2,2011-04-18 13:59:00,1.25,13798,United Kingdom,True,True,True,False,False,False,False
C550482,22843,BISCUIT TIN VINTAGE GREEN,-2,2011-04-18 14:12:00,6.75,17204,United Kingdom,True,True,True,False,False,False,False
C550484,22858,EASTER TIN KEEPSAKE,-3,2011-04-18 14:14:00,1.65,16933,United Kingdom,True,True,True,False,False,False,False
C550485,22649,STRAWBERRY FAIRY CAKE TEAPOT,-4,2011-04-18 14:15:00,4.95,13317,United Kingdom,True,True,True,False,False,False,False
C550485,21232,STRAWBERRY CERAMIC TRINKET BOX,-4,2011-04-18 14:15:00,1.25,13317,United Kingdom,True,True,True,False,False,False,False
C550485,22059,CERAMIC STRAWBERRY DESIGN MUG,-9,2011-04-18 14:15:00,1.49,13317,United Kingdom,True,True,True,False,False,False,False
C550486,22488,NATURAL SLATE RECTANGLE CHALKBOARD,-2,2011-04-18 14:16:00,1.65,16735,United Kingdom,True,True,True,False,False,False,False
C550489,22427,ENAMEL FLOWER JUG CREAM,-6,2011-04-18 14:30:00,5.95,16033,United Kingdom,True,True,True,False,False,False,False
C550494,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-1,2011-04-18 14:54:00,7.65,15311,United Kingdom,True,True,True,False,False,False,False
C550494,40001,WHITE BAMBOO RIBS LAMPSHADE,-2,2011-04-18 14:54:00,0.64,15311,United Kingdom,True,True,True,False,False,False,False
C550494,20712,JUMBO BAG WOODLAND ANIMALS,-1,2011-04-18 14:54:00,1.79,15311,United Kingdom,True,True,True,False,False,False,False
C550494,82001S,VINYL RECORD FRAME SILVER,-1,2011-04-18 14:54:00,3.39,15311,United Kingdom,True,True,True,False,False,False,False
C550494,21314,SMALL GLASS HEART TRINKET POT,-1,2011-04-18 14:54:00,1.85,15311,United Kingdom,True,True,True,False,False,False,False
C550494,20829,GLITTER HANGING BUTTERFLY STRING,-1,2011-04-18 14:54:00,1.69,15311,United Kingdom,True,True,True,False,False,False,False
C550494,75049L,LARGE CIRCULAR MIRROR MOBILE,-7,2011-04-18 14:54:00,0.85,15311,United Kingdom,True,True,True,False,False,False,False
C550511,37449,CERAMIC CAKE STAND + HANGING CAKES,-6,2011-04-18 16:25:00,8.5,13798,United Kingdom,True,True,True,False,False,False,False
C550529,M,Manual,-1,2011-04-19 10:49:00,158.21,18102,United Kingdom,True,True,True,False,False,False,False
C550530,22555,PLASTERS IN TIN STRONGMAN,-2,2011-04-19 10:52:00,1.65,13082,United Kingdom,True,True,True,False,False,False,False
C550530,22557,PLASTERS IN TIN VINTAGE PAISLEY,-9,2011-04-19 10:52:00,1.65,13082,United Kingdom,True,True,True,False,False,False,False
C550533,47566B,TEA TIME PARTY BUNTING,-2,2011-04-19 11:03:00,4.95,17071,United Kingdom,True,True,True,False,False,False,False
C550534,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,-4,2011-04-19 11:08:00,4.25,14326,United Kingdom,True,True,True,False,False,False,False
C550536,22360,GLASS JAR ENGLISH CONFECTIONERY,-18,2011-04-19 11:20:00,2.95,16325,United Kingdom,True,True,True,False,False,False,False
C550537,21318,GLASS CHALICE BLUE SMALL,-3,2011-04-19 11:25:00,0.39,15932,United Kingdom,True,True,True,False,False,False,False
C550537,37342,POLKADOT COFFEE CUP & SAUCER PINK,-5,2011-04-19 11:25:00,0.79,15932,United Kingdom,True,True,True,False,False,False,False
C550538,37495,FAIRY CAKE BIRTHDAY CANDLE SET,-2,2011-04-19 11:26:00,3.75,17746,United Kingdom,True,True,True,False,False,False,False
C550538,22060,LARGE CAKE STAND HANGING HEARTS,-1,2011-04-19 11:26:00,3.95,17746,United Kingdom,True,True,True,False,False,False,False
C550540,POST,POSTAGE,-1,2011-04-19 11:31:00,3.82,14339,United Kingdom,True,True,True,False,False,False,False
C550540,23155,KNICKERBOCKERGLORY MAGNET ASSORTED,-12,2011-04-19 11:31:00,0.83,14339,United Kingdom,True,True,True,False,False,False,False
C550609,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,-9,2011-04-19 12:21:00,9.95,14502,United Kingdom,True,True,True,False,False,False,False
C550611,22060,LARGE CAKE STAND HANGING HEARTS,-6,2011-04-19 12:23:00,3.95,12569,Germany,True,True,True,False,False,False,False
C550614,22968,ROSE COTTAGE KEEPSAKE BOX,-1,2011-04-19 12:40:00,8.5,13735,United Kingdom,True,True,True,False,False,False,False
C550614,22635,CHILDS BREAKFAST SET DOLLY GIRL,-1,2011-04-19 12:40:00,9.95,13735,United Kingdom,True,True,True,False,False,False,False
C550614,84849B,FAIRY SOAP SOAP HOLDER,-1,2011-04-19 12:40:00,1.69,13735,United Kingdom,True,True,True,False,False,False,False
C550642,22605,WOODEN CROQUET GARDEN SET,-1,2011-04-19 16:09:00,12.75,15027,United Kingdom,True,True,True,False,False,False,False
C550646,82482,WOODEN PICTURE FRAME WHITE FINISH,-1,2011-04-19 16:32:00,2.55,16873,United Kingdom,True,True,True,False,False,False,False
C550646,22962,JAM JAR WITH PINK LID,-3,2011-04-19 16:32:00,0.85,16873,United Kingdom,True,True,True,False,False,False,False
C550646,22845,VINTAGE CREAM CAT FOOD CONTAINER,-1,2011-04-19 16:32:00,6.35,16873,United Kingdom,True,True,True,False,False,False,False
C550646,22457,NATURAL SLATE HEART CHALKBOARD,-1,2011-04-19 16:32:00,2.95,16873,United Kingdom,True,True,True,False,False,False,False
C550647,22960,JAM MAKING SET WITH JARS,-6,2011-04-19 16:33:00,4.25,13134,United Kingdom,True,True,True,False,False,False,False
C550647,47599B,BLUE PARTY BAGS,-2,2011-04-19 16:33:00,2.1,13134,United Kingdom,True,True,True,False,False,False,False
C550648,22558,CLOTHES PEGS RETROSPOT PACK 24,-2,2011-04-19 16:36:00,1.65,13134,United Kingdom,True,True,True,False,False,False,False
C550648,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-04-19 16:36:00,2.95,13134,United Kingdom,True,True,True,False,False,False,False
C550650,22499,WOODEN UNION JACK BUNTING,-3,2011-04-19 16:39:00,5.95,18171,United Kingdom,True,True,True,False,False,False,False
C550664,22699,ROSES REGENCY TEACUP AND SAUCER,-1,2011-04-20 09:31:00,2.95,16923,United Kingdom,True,True,True,False,False,False,False
C550668,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-6,2011-04-20 09:49:00,7.65,12457,Switzerland,True,True,True,False,False,False,False
C550672,23199,JUMBO BAG APPLES,-100,2011-04-20 10:10:00,1.79,12457,Switzerland,True,True,True,False,False,False,False
C550709,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,2011-04-20 10:53:00,2.1,12997,United Kingdom,True,True,True,False,False,False,False
C550709,21231,SWEETHEART CERAMIC TRINKET BOX,-3,2011-04-20 10:53:00,1.25,12997,United Kingdom,True,True,True,False,False,False,False
C550709,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-04-20 10:53:00,1.25,12997,United Kingdom,True,True,True,False,False,False,False
C550751,22423,REGENCY CAKESTAND 3 TIER,-2,2011-04-20 11:48:00,12.75,15465,United Kingdom,True,True,True,False,False,False,False
C550752,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,2011-04-20 11:49:00,3.75,13089,United Kingdom,True,True,True,False,False,False,False
550753,84763,Display,-150,2011-04-20 11:53:00,0.0,,United Kingdom,False,True,True,True,True,False,False
550757,16202B,,-9,2011-04-20 12:08:00,0.0,,United Kingdom,False,True,True,True,True,True,False
550758,85017A,,-8,2011-04-20 12:09:00,0.0,,United Kingdom,False,True,True,True,True,True,False
550759,21087,,-7,2011-04-20 12:09:00,0.0,,United Kingdom,False,True,True,True,True,True,False
550760,84750B,,-4,2011-04-20 12:09:00,0.0,,United Kingdom,False,True,True,True,True,True,False
550762,85030,,-9,2011-04-20 12:10:00,0.0,,United Kingdom,False,True,True,True,True,True,False
550763,84666,,-5,2011-04-20 12:11:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C550770,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,-9,2011-04-20 12:59:00,1.06,17856,United Kingdom,True,True,True,False,False,False,False
C550771,21320,GLASS CHALICE GREEN  LARGE,-7,2011-04-20 13:11:00,2.1,17856,United Kingdom,True,True,True,False,False,False,False
C550780,84507C,BLUE CIRCLES DESIGN MONKEY DOLL,-1,2011-04-20 13:39:00,2.55,17211,United Kingdom,True,True,True,False,False,False,False
C550780,22178,VICTORIAN GLASS HANGING T-LIGHT,-12,2011-04-20 13:39:00,1.25,17211,United Kingdom,True,True,True,False,False,False,False
C550787,POST,POSTAGE,-1,2011-04-20 14:08:00,21.78,17450,United Kingdom,True,True,True,False,False,False,False
C550787,POST,POSTAGE,-1,2011-04-20 14:08:00,3.96,17450,United Kingdom,True,True,True,False,False,False,False
550800,22458,Missing,-65,2011-04-20 14:48:00,0.0,,United Kingdom,False,True,True,True,True,False,False
C550807,22423,REGENCY CAKESTAND 3 TIER,-1,2011-04-20 15:56:00,12.75,13717,United Kingdom,True,True,True,False,False,False,False
C550808,22960,JAM MAKING SET WITH JARS,-1,2011-04-20 15:57:00,4.25,14323,United Kingdom,True,True,True,False,False,False,False
C550808,22699,ROSES REGENCY TEACUP AND SAUCER,-1,2011-04-20 15:57:00,2.95,14323,United Kingdom,True,True,True,False,False,False,False
C550808,22698,PINK REGENCY TEACUP AND SAUCER,-1,2011-04-20 15:57:00,2.95,14323,United Kingdom,True,True,True,False,False,False,False
C550808,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-04-20 15:57:00,2.95,14323,United Kingdom,True,True,True,False,False,False,False
C550809,22728,ALARM CLOCK BAKELIKE PINK,-1,2011-04-20 15:58:00,3.75,14189,United Kingdom,True,True,True,False,False,False,False
C550810,22654,DELUXE SEWING KIT,-2,2011-04-20 15:58:00,5.95,15135,United Kingdom,True,True,True,False,False,False,False
C550812,22180,RETROSPOT LAMP,-1,2011-04-20 16:28:00,9.95,15655,United Kingdom,True,True,True,False,False,False,False
C550812,85066,CREAM SWEETHEART MINI CHEST,-2,2011-04-20 16:28:00,12.75,15655,United Kingdom,True,True,True,False,False,False,False
C550812,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,2011-04-20 16:28:00,6.95,15655,United Kingdom,True,True,True,False,False,False,False
C550814,22191,IVORY DINER WALL CLOCK,-1,2011-04-20 16:41:00,8.5,16611,United Kingdom,True,True,True,False,False,False,False
C550825,20934,SET/3 POT PLANT CANDLES,-5,2011-04-21 10:00:00,5.45,18177,United Kingdom,True,True,True,False,False,False,False
550908,20827,damages,-68,2011-04-21 12:39:00,0.0,,United Kingdom,False,True,True,True,True,False,False
550922,22784,damages,-25,2011-04-21 14:29:00,0.0,,United Kingdom,False,True,True,True,True,False,False
C550932,BANK CHARGES,Bank Charges,-1,2011-04-21 15:12:00,475.69,,United Kingdom,True,True,True,False,True,False,False
C550933,M,Manual,-1,2011-04-21 15:13:00,678.03,,United Kingdom,True,True,True,False,True,False,False
C550935,M,Manual,-1,2011-04-21 15:15:00,194.97,,United Kingdom,True,True,True,False,True,False,False
550943,21316,,-5,2011-04-21 15:51:00,0.0,,United Kingdom,False,True,True,True,True,True,False
550945,79329,,-2,2011-04-21 15:52:00,0.0,,United Kingdom,False,True,True,True,True,True,False
550954,47013A,damaged,-2,2011-04-21 16:18:00,0.0,,United Kingdom,False,True,True,True,True,False,False
C550959,22960,JAM MAKING SET WITH JARS,-1,2011-04-21 16:38:00,4.25,15594,United Kingdom,True,True,True,False,False,False,False
C550961,84978,HANGING HEART JAR T-LIGHT HOLDER,-4,2011-04-21 16:40:00,1.06,14428,United Kingdom,True,True,True,False,False,False,False
C550962,21754,HOME BUILDING BLOCK WORD,-1,2011-04-21 16:42:00,5.95,14834,United Kingdom,True,True,True,False,False,False,False
C550962,22191,IVORY DINER WALL CLOCK,-1,2011-04-21 16:42:00,8.5,14834,United Kingdom,True,True,True,False,False,False,False
C550966,22841,ROUND CAKE TIN VINTAGE GREEN,-1,2011-04-21 16:57:00,7.95,17663,United Kingdom,True,True,True,False,False,False,False
C550969,21790,VINTAGE SNAP CARDS,-12,2011-04-21 17:00:00,0.85,14152,United Kingdom,True,True,True,False,False,False,False
550970,82599,,-11,2011-04-21 17:02:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C551015,23176,ABC TREASURE BOOK BOX,-4,2011-04-26 11:06:00,2.25,12753,Japan,True,True,True,False,False,False,False
C551015,22637,PIGGY BANK RETROSPOT,-3,2011-04-26 11:06:00,2.1,12753,Japan,True,True,True,False,False,False,False
C551015,22364,GLASS JAR DIGESTIVE BISCUITS,-9,2011-04-26 11:06:00,2.55,12753,Japan,True,True,True,False,False,False,False
C551015,22361,GLASS JAR DAISY FRESH COTTON WOOL,-1,2011-04-26 11:06:00,2.55,12753,Japan,True,True,True,False,False,False,False
C551015,21774,DECORATIVE CATS BATHROOM BOTTLE,-1,2011-04-26 11:06:00,1.25,12753,Japan,True,True,True,False,False,False,False
C551015,21452,TOADSTOOL MONEY BOX,-4,2011-04-26 11:06:00,2.55,12753,Japan,True,True,True,False,False,False,False
C551015,21218,RED SPOTTY BISCUIT TIN,-10,2011-04-26 11:06:00,3.25,12753,Japan,True,True,True,False,False,False,False
C551015,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,-1,2011-04-26 11:06:00,0.72,12753,Japan,True,True,True,False,False,False,False
C551017,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-16,2011-04-26 11:16:00,5.95,17975,United Kingdom,True,True,True,False,False,False,False
551019,22467,wrong code?,-100,2011-04-26 11:19:00,0.0,,United Kingdom,False,True,True,True,True,False,False
551020,22719,wrong code,-110,2011-04-26 11:19:00,0.0,,United Kingdom,False,True,True,True,True,False,False
C551018,22328,ROUND SNACK BOXES SET OF 4 FRUITS,-1,2011-04-26 11:19:00,2.95,12705,Germany,True,True,True,False,False,False,False
C551018,22667,RECIPE BOX RETROSPOT,-6,2011-04-26 11:19:00,2.95,12705,Germany,True,True,True,False,False,False,False
C551018,22467,GUMBALL COAT RACK,-2,2011-04-26 11:19:00,2.55,12705,Germany,True,True,True,False,False,False,False
C551018,22355,CHARLOTTE BAG SUKI DESIGN,-1,2011-04-26 11:19:00,0.85,12705,Germany,True,True,True,False,False,False,False
C551018,21426,WOODLAND STORAGE BOX SMALL,-1,2011-04-26 11:19:00,2.1,12705,Germany,True,True,True,False,False,False,False
C551018,21424,WOODLAND STORAGE BOX LARGE,-1,2011-04-26 11:19:00,2.95,12705,Germany,True,True,True,False,False,False,False
C551018,21238,RED RETROSPOT CUP,-1,2011-04-26 11:19:00,0.85,12705,Germany,True,True,True,False,False,False,False
C551018,20719,WOODLAND CHARLOTTE BAG,-1,2011-04-26 11:19:00,0.85,12705,Germany,True,True,True,False,False,False,False
C551018,20712,JUMBO BAG WOODLAND ANIMALS,-2,2011-04-26 11:19:00,1.95,12705,Germany,True,True,True,False,False,False,False
C551061,82551,LAUNDRY 15C METAL SIGN,-1,2011-04-26 12:13:00,1.45,16356,United Kingdom,True,True,True,False,False,False,False
C551139,21352,EUCALYPTUS & PINECONE  WREATH,-6,2011-04-26 13:10:00,6.75,17061,United Kingdom,True,True,True,False,False,False,False
C551139,22467,GUMBALL COAT RACK,-36,2011-04-26 13:10:00,2.1,17061,United Kingdom,True,True,True,False,False,False,False
C551140,48194,DOORMAT HEARTS,-1,2011-04-26 13:11:00,7.95,17613,United Kingdom,True,True,True,False,False,False,False
C551167,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,2011-04-26 16:02:00,6.95,14211,United Kingdom,True,True,True,False,False,False,False
551168,85068,,-4,2011-04-26 16:06:00,0.0,,United Kingdom,False,True,True,True,True,True,False
C551175,22325,MOBILE VINTAGE HEARTS,-1,2011-04-26 17:17:00,4.95,14329,United Kingdom,True,True,True,False,False,False,False
C551178,22666,RECIPE BOX PANTRY YELLOW DESIGN,-4,2011-04-26 17:26:00,2.95,15805,United Kingdom,True,True,True,False,False,False,False
C551178,21181,PLEASE ONE PERSON METAL SIGN,-3,2011-04-26 17:26:00,2.1,15805,United Kingdom,True,True,True,False,False,False,False
C551178,21539,RED RETROSPOT BUTTER DISH,-1,2011-04-26 17:26:00,4.95,15805,United Kingdom,True,True,True,False,False,False,False
C551179,M,Manual,-15,2011-04-26 17:29:00,0.24,16422,United Kingdom,True,True,True,False,False,False,False
C551180,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,-16,2011-04-26 17:32:00,0.42,14586,United Kingdom,True,True,True,False,False,False,False
C551180,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,-48,2011-04-26 17:32:00,0.29,14586,United Kingdom,True,True,True,False,False,False,False
C551180,22533,MAGIC DRAWING SLATE BAKE A CAKE,-24,2011-04-26 17:32:00,0.42,14586,United Kingdom,True,True,True,False,False,False,False
C551180,22418,10 COLOUR SPACEBOY PEN,-24,2011-04-26 17:32:00,0.85,14586,United Kingdom,True,True,True,False,False,False,False
C551180,21212,PACK OF 72 RETROSPOT CAKE CASES,-24,2011-04-26 17:32:00,0.55,14586,United Kingdom,True,True,True,False,False,False,False
C551180,20975,12 PENCILS SMALL TUBE RED RETROSPOT,-24,2011-04-26 17:32:00,0.65,14586,United Kingdom,True,True,True,False,False,False,False
C551190,D,Discount,-1,2011-04-27 10:22:00,120.0,17940,United Kingdom,True,True,True,False,False,False,False
C551195,22501,PICNIC BASKET WICKER LARGE,-8,2011-04-27 11:25:00,8.5,13113,United Kingdom,True,True,True,False,False,False,False
C551195,22423,REGENCY CAKESTAND 3 TIER,-2,2011-04-27 11:25:00,10.95,13113,United Kingdom,True,True,True,False,False,False,False
C551196,84970S,HANGING HEART ZINC T-LIGHT HOLDER,-1,2011-04-27 11:26:00,0.85,17069,United Kingdom,True,True,True,False,False,False,False
C551196,71459,HANGING JAM JAR T-LIGHT HOLDER,-1,2011-04-27 11:26:00,0.85,17069,United Kingdom,True,True,True,False,False,False,False
C551196,22667,RECIPE BOX RETROSPOT,-1,2011-04-27 11:26:00,2.95,17069,United Kingdom,True,True,True,False,False,False,False
C551196,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,-3,2011-04-27 11:26:00,2.95,17069,United Kingdom,True,True,True,False,False,False,False
551201,16015,,-620,2011-04-27 11:33:00,0.0,,United Kingdom,False,True,True,True,True,True,False
551243,51020B,adjust,-53,2011-04-27 11:49:00,0.0,,United Kingdom,False,True,True,True,True,False,False
C551265,D,Discount,-1,2011-04-27 12:06:00,11.76,14527,United Kingdom,True,True,True,False,False,False,False
